##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	pc33_read2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	404640790
Sequences flagged as poor quality	0
Sequence length	150
%GC	46
>>END_MODULE
>>Per base sequence quality	warn
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2382	100	-0.7392088550987737
2382	101	-0.7049411223981785
2382	102	-0.6375063255515698
2382	103	-0.6442758625127851
2382	104	-0.6385195711736031
2382	105	-0.7375674963902057
2382	106	-0.7024377074966601
2382	107	-0.7376326194717926
2382	108	-0.8503309199225626
2382	109	-0.7739713838401769
2382	110	-0.763085999390956
2382	111	-0.8527139310982115
2382	112	-0.7923277271386517
2382	113	-0.7732208582808866
2382	114	-0.8061970428024914
2382	115	-0.7565838689502158
2382	116	-0.7856134165194852
2382	117	-0.7954355499555703
2382	118	-0.7940745127173017
2382	119	-0.7938025808779692
2382	120	-0.8300032766819747
2382	121	-0.8113579733599074
2382	122	-0.8249539175970462
2382	123	-0.9997160048109954
2382	124	-0.7024434708071929
2382	125	-0.8383498304137476
2382	126	-0.9166564667471526
2382	127	-0.8740294838537785
2382	128	-0.9002921557752082
2382	129	-0.8712404883532194
2382	130	-0.7911696778293731
2382	131	-0.8250956307576374
2382	132	-0.9363757162290298
2382	133	-0.8562730786852235
2382	134	-0.843270852186631
2382	135	-0.8636584654743693
2382	136	-0.9060585345782854
2382	137	-0.9110029821953454
2382	138	-0.8332911174874944
2382	139	-0.9008371863200573
2382	140	-0.9124238740025774
2382	141	-0.9700017087813144
2382	142	-1.0671530789231944
2382	143	-1.1170021229168476
2382	144	-1.122117196020362
2382	145	-1.1448295039424856
2382	146	-1.1180087457808305
2382	147	-1.2557891429155283
2382	148	-1.2329062801148183
2382	149	-1.1773700227145412
2382	150	-1.4121902710171241
2383	1	-0.17566232555716965
2383	2	-0.08130211098987417
2383	3	-0.2671078364033477
2383	4	-0.18199302860463007
2383	5	-0.303666551359008
2383	6	-0.24070193400525142
2383	7	-0.18908979862896302
2383	8	-0.24126427314950405
2383	9	-0.28652974473583015
2383	10	-0.14264944157281434
2383	11	-0.27113204114379386
2383	12	-0.15847653737846912
2383	13	-0.3750122975114394
2383	14	-0.2905346535430482
2383	15	-0.31110567637534814
2383	16	-0.32353522711002825
2383	17	-0.3929200617447961
2383	18	-0.26923747657757247
2383	19	-0.29883134529786304
2383	20	-0.2958640772819976
2383	21	-0.3874691783659614
2383	22	-0.2438199095793081
2383	23	-0.3945126761824227
2383	24	-0.3337376524224922
2383	25	-0.3100007835523968
2383	26	-0.4416135899018556
2383	27	-0.4880027581038391
2383	28	-0.49754814698230376
2383	29	-0.43739512515011114
2383	30	-0.5160910110685748
2383	31	-0.5118880861335029
2383	32	-0.44419499688845576
2383	33	-0.5427442210133009
2383	34	-0.49452820289577915
2383	35	-0.5167846624240653
2383	36	-0.5205172396692888
2383	37	-0.5566227112749189
2383	38	-0.4575286497293334
2383	39	-0.6126687865322964
2383	40	-0.4901693966725418
2383	41	-0.5567693547439632
2383	42	-0.4996958407077159
2383	43	-0.5127799494517546
2383	44	-0.5354180407878673
2383	45	-0.49812495269483037
2383	46	-0.537707926765556
2383	47	-0.536944234316536
2383	48	-0.5182553578505136
2383	49	-0.5352125887391068
2383	50	-0.5344677979948216
2383	51	-0.5338112247956133
2383	52	-0.5261187726576679
2383	53	-0.5536685396604426
2383	54	-0.5361100778731682
2383	55	-0.5233435441194914
2383	56	-0.5181621693643024
2383	57	-0.4881116191486683
2383	58	-0.5582675717760779
2383	59	-0.6303927681026948
2383	60	-0.5319982167755342
2383	61	-0.5465162979576021
2383	62	-0.49136821143710563
2383	63	-0.5255608525042916
2383	64	-0.5119910664468037
2383	65	-0.5509178449151406
2383	66	-0.5133240097995824
2383	67	-0.49619651143303045
2383	68	-0.4491848796843989
2383	69	-0.4820675153001126
2383	70	-0.48320861463428244
2383	71	-0.4929822599625773
2383	72	-0.5407875770849024
2383	73	-0.5535358223405247
2383	74	-0.5310304552025045
2383	75	-0.5299155829151907
2383	76	-0.47229005155474013
2383	77	-0.5302260562192025
2383	78	-0.6109939066090249
2383	79	-0.5885979804430725
2383	80	-0.5487204417856297
2383	81	-0.598862217308902
2383	82	-0.5111124016231514
2383	83	-0.5941751494371559
2383	84	-0.6304765360839433
2383	85	-0.5931725597795996
2383	86	-0.5793557362044588
2383	87	-0.6104409907802157
2383	88	-0.6845772652916793
2383	89	-0.653035298905781
2383	90	-0.6291248454118836
2383	91	-0.6801158547802792
2383	92	-0.7138954239685837
2383	93	-0.7085027707076996
2383	94	-0.7686067424426142
2383	95	-0.7788410262101841
2383	96	-0.7394305245639146
2383	97	-0.7174658258219928
2383	98	-0.8325662212207909
2383	99	-0.86401697378815
2383	100	-0.7769622071866564
2383	101	-0.8145437356539418
2383	102	-0.8278978195027555
2383	103	-0.8114349251780766
2383	104	-0.9200432741733913
2383	105	-0.8313366509561
2383	106	-0.8653643600105525
2383	107	-0.9340082361613824
2383	108	-0.8895979605135018
2383	109	-0.8461680023026723
2383	110	-0.9458142497296578
2383	111	-0.8937946188508512
2383	112	-0.8611102648094473
2383	113	-0.9256510578029022
2383	114	-0.8327220765100911
2383	115	-0.8339453665573799
2383	116	-0.8532231305813127
2383	117	-0.869003275619562
2383	118	-0.845086211183407
2383	119	-0.955353553107539
2383	120	-0.9466180439907639
2383	121	-0.9357071224002347
2383	122	-0.8530146139392762
2383	123	-0.963961882700886
2383	124	-0.9425687820747157
2383	125	-0.9485807194556699
2383	126	-0.8789350497341175
2383	127	-1.0453233497545789
2383	128	-1.019072764565184
2383	129	-1.1255569669149565
2383	130	-0.9972077135994475
2383	131	-0.9994259414126425
2383	132	-1.0541415175833784
2383	133	-1.0150017406205052
2383	134	-1.1203278314406901
2383	135	-1.0791560110524259
2383	136	-1.0592077074499002
2383	137	-1.0554894843808533
2383	138	-1.0092219287143251
2383	139	-1.0444208211864563
2383	140	-1.0901251357890018
2383	141	-1.1876703794630252
2383	142	-1.1900659395089122
2383	143	-1.2110471409103312
2383	144	-1.2353826382318296
2383	145	-1.2933510976054272
2383	146	-1.2658751348748218
2383	147	-1.3802719489560893
2383	148	-1.474202386654067
2383	149	-1.4422407250614562
2383	150	-1.3258752969250445
2384	1	-0.11590991113655491
2384	2	-0.13688089814835536
2384	3	-0.2390225894116611
2384	4	-0.18719271024088613
2384	5	-0.2638933572009492
2384	6	-0.19579507457586232
2384	7	-0.19822627062234233
2384	8	-0.21838518760127812
2384	9	-0.2692315957904228
2384	10	-0.13481417994563571
2384	11	-0.25472736764458404
2384	12	-0.20689464270162716
2384	13	-0.31009510970903165
2384	14	-0.23587000148211246
2384	15	-0.33907840850213944
2384	16	-0.3326396980946811
2384	17	-0.3783547818998798
2384	18	-0.2879949766929357
2384	19	-0.4057753056183202
2384	20	-0.2852927313458551
2384	21	-0.32018919583267547
2384	22	-0.245139551224959
2384	23	-0.3865214246484783
2384	24	-0.2941446774786982
2384	25	-0.3742777206925041
2384	26	-0.4052347436300252
2384	27	-0.47028181214883347
2384	28	-0.600431434575583
2384	29	-0.5448516361869622
2384	30	-0.5134666300748947
2384	31	-0.5153325719032722
2384	32	-0.5574357929062828
2384	33	-0.5947983436247952
2384	34	-0.5280693022908025
2384	35	-0.5457215174243117
2384	36	-0.5681769451029339
2384	37	-0.5740527331581902
2384	38	-0.6094172849793722
2384	39	-0.5340780036924642
2384	40	-0.6622943042292491
2384	41	-0.5569488795894131
2384	42	-0.6068877168443265
2384	43	-0.578101374182296
2384	44	-0.5773577896210114
2384	45	-0.5587592281052309
2384	46	-0.4981753212346902
2384	47	-0.5522861070950995
2384	48	-0.47340177597510547
2384	49	-0.5263944407853813
2384	50	-0.5699015298606724
2384	51	-0.5980048919098735
2384	52	-0.5492838229153989
2384	53	-0.5267253889527268
2384	54	-0.508464626853268
2384	55	-0.4518458956522764
2384	56	-0.640482718967391
2384	57	-0.5106449177409615
2384	58	-0.5461140759801282
2384	59	-0.4899877854786254
2384	60	-0.5355191702746609
2384	61	-0.5270738451292871
2384	62	-0.5883265883843727
2384	63	-0.5346770725580008
2384	64	-0.5815930938488059
2384	65	-0.5060368533874566
2384	66	-0.513193282521847
2384	67	-0.5847795511405174
2384	68	-0.5287107313405883
2384	69	-0.5020924728717056
2384	70	-0.5762267710230873
2384	71	-0.5517221112950175
2384	72	-0.5736623361440039
2384	73	-0.4888270236271488
2384	74	-0.6284834454892341
2384	75	-0.6577195814820982
2384	76	-0.712115368890732
2384	77	-0.6805492122717176
2384	78	-0.6716078816579412
2384	79	-0.7745642849613752
2384	80	-0.7433517060370782
2384	81	-0.8100584467603191
2384	82	-0.8655827166056014
2384	83	-0.7977683037353493
2384	84	-0.8061118431211014
2384	85	-0.7507158615924325
2384	86	-0.8106357770376071
2384	87	-0.7986606838449859
2384	88	-0.8179639329939263
2384	89	-0.8883983504175355
2384	90	-0.8401171560761718
2384	91	-0.9085665528267342
2384	92	-0.93970114431837
2384	93	-0.9717568376922117
2384	94	-0.88887642676967
2384	95	-0.919901025244652
2384	96	-0.9786776815618197
2384	97	-0.924117791948607
2384	98	-1.000005582219412
2384	99	-1.004884698513429
2384	100	-1.0938697538184385
2384	101	-0.9809687661681572
2384	102	-1.0712700173141947
2384	103	-1.0183950206155359
2384	104	-1.0566275867935353
2384	105	-1.1542369898071172
2384	106	-1.1242322996318421
2384	107	-1.1215324912535074
2384	108	-1.146786466976046
2384	109	-1.1162192291928186
2384	110	-1.06853703159776
2384	111	-1.1007397170839432
2384	112	-1.0311629395118445
2384	113	-1.1199725667389764
2384	114	-1.0229040868472765
2384	115	-1.1244128777230884
2384	116	-1.0977570742490208
2384	117	-1.0708375452774526
2384	118	-1.119756915971145
2384	119	-1.184172138794466
2384	120	-1.1044622099053996
2384	121	-1.1239980149009483
2384	122	-1.0787544321996165
2384	123	-1.1625827364559171
2384	124	-1.0915836329967803
2384	125	-1.1325614216194317
2384	126	-1.0638181582635262
2384	127	-1.3070031112132234
2384	128	-1.1646038421941185
2384	129	-1.1343006527708823
2384	130	-1.134775457775767
2384	131	-1.1986729066601605
2384	132	-1.1670869182591233
2384	133	-1.2179175512096698
2384	134	-1.1371467651836191
2384	135	-1.155205546374905
2384	136	-1.0942017072607655
2384	137	-1.2241652131255272
2384	138	-1.304601035931313
2384	139	-1.2510115550234104
2384	140	-1.266321961555061
2384	141	-1.3109129268978812
2384	142	-1.3930256183250798
2384	143	-1.2738675111348066
2384	144	-1.3060377122641817
2384	145	-1.4329854393052912
2384	146	-1.4571676685360941
2384	147	-1.511226555490353
2384	148	-1.560911751999516
2384	149	-1.5224989876509198
2384	150	-1.545947864761466
2385	1	-0.3076546192734284
2385	2	-0.059761512253494686
2385	3	-0.31695801489868103
2385	4	-0.29573410528969646
2385	5	-0.3601850080043647
2385	6	-0.28358910126909365
2385	7	-0.25384887735076234
2385	8	-0.34817032089559774
2385	9	-0.3022919912029849
2385	10	-0.2042418413063558
2385	11	-0.349636771666745
2385	12	-0.23570590010195502
2385	13	-0.41968121702926453
2385	14	-0.3615933003769882
2385	15	-0.4380763282829392
2385	16	-0.40117060816261585
2385	17	-0.4822144584661956
2385	18	-0.4456939523989334
2385	19	-0.5174041509936131
2385	20	-0.4173761570206196
2385	21	-0.5381647314847271
2385	22	-0.39313580392741443
2385	23	-0.5003727322063085
2385	24	-0.4573316325451273
2385	25	-0.5110978534266479
2385	26	-0.6375133414444107
2385	27	-0.6778549754675254
2385	28	-0.7409017767485793
2385	29	-0.6326191935895125
2385	30	-0.7417457887554804
2385	31	-0.6983852715855576
2385	32	-0.7143069788542888
2385	33	-0.6780072843825309
2385	34	-0.8003036792671594
2385	35	-0.7346767589690799
2385	36	-0.7294827583121162
2385	37	-0.8062193627311913
2385	38	-0.7434865907877466
2385	39	-0.6851059444872121
2385	40	-0.7145921559784725
2385	41	-0.7116186216996638
2385	42	-0.6491395538131073
2385	43	-0.6644488894840634
2385	44	-0.7058596178714183
2385	45	-0.6947002779944853
2385	46	-0.7049522340941365
2385	47	-0.6592778783345778
2385	48	-0.6902431064482712
2385	49	-0.6757693468861632
2385	50	-0.7430765814435887
2385	51	-0.7048640182291166
2385	52	-0.7038193413732401
2385	53	-0.7440808284532281
2385	54	-0.6724825527051976
2385	55	-0.7166809984118814
2385	56	-0.6834710148596912
2385	57	-0.7219063489400668
2385	58	-0.6009255206919235
2385	59	-0.6694712073455804
2385	60	-0.6326626923925218
2385	61	-0.5872265963426457
2385	62	-0.628885804538978
2385	63	-0.5778763373369316
2385	64	-0.6793622887343531
2385	65	-0.5851195655381147
2385	66	-0.7634665602758481
2385	67	-0.5874360311464777
2385	68	-0.6134097439307951
2385	69	-0.7135609771805314
2385	70	-0.6406345196228216
2385	71	-0.7011407467061588
2385	72	-0.6152468328118275
2385	73	-0.6339165633467623
2385	74	-0.6601919277705832
2385	75	-0.7388430955809433
2385	76	-0.6914187241788632
2385	77	-0.8039470190372882
2385	78	-0.7773524780425731
2385	79	-0.8240508859707951
2385	80	-0.8010488139693877
2385	81	-0.7990600794678535
2385	82	-0.7820367715092864
2385	83	-0.8503077093616938
2385	84	-0.8254908826726002
2385	85	-0.6625438974127178
2385	86	-0.8204961690445032
2385	87	-0.7852320508021009
2385	88	-0.9527327271171337
2385	89	-0.9392089264967503
2385	90	-0.8731214318798344
2385	91	-0.9149037408637604
2385	92	-0.9387549810648324
2385	93	-1.0059578081930738
2385	94	-1.101764069924549
2385	95	-1.000302292936741
2385	96	-1.0446646257452024
2385	97	-1.0724641304744047
2385	98	-1.0997856499041383
2385	99	-1.1027321741662384
2385	100	-1.1113216483567392
2385	101	-1.1169879004649488
2385	102	-1.167280732334408
2385	103	-1.1207633372295973
2385	104	-1.1909848423544247
2385	105	-1.2382325004897474
2385	106	-1.2281794701636315
2385	107	-1.3015713597967355
2385	108	-1.3341932078891006
2385	109	-1.3435741069474219
2385	110	-1.2563438397381006
2385	111	-1.3340808016519006
2385	112	-1.2233542992567408
2385	113	-1.3523767523051369
2385	114	-1.2162066776834415
2385	115	-1.3461486981476298
2385	116	-1.317566436919396
2385	117	-1.2563360545458515
2385	118	-1.3008958073926387
2385	119	-1.3789459627112564
2385	120	-1.4167972166843654
2385	121	-1.290059770568
2385	122	-1.377042492730439
2385	123	-1.3301792593556385
2385	124	-1.3077443492517027
2385	125	-1.3095503131257509
2385	126	-1.4043308088879272
2385	127	-1.3308976468143108
2385	128	-1.4582130510944111
2385	129	-1.388899224692171
2385	130	-1.4073856515535965
2385	131	-1.3881674148400052
2385	132	-1.4454141410873191
2385	133	-1.3872766029122197
2385	134	-1.3875718368580614
2385	135	-1.3650961432198656
2385	136	-1.3664716332014173
2385	137	-1.4167068000727632
2385	138	-1.3744606572655655
2385	139	-1.3061302869932696
2385	140	-1.4498933415190436
2385	141	-1.3915673062003968
2385	142	-1.519213806719069
2385	143	-1.4358270844064869
2385	144	-1.6815483967779485
2385	145	-1.5471088268228073
2385	146	-1.6580011181667444
2385	147	-1.7621397381647768
2385	148	-1.7126303252855806
2385	149	-1.7937613918517243
2385	150	-1.8406608509379296
2386	1	-0.536311414157467
2386	2	-0.14571052493828773
2386	3	-0.25462436640434305
2386	4	-0.32418441983865875
2386	5	-0.3000512871656369
2386	6	-0.27236044771741774
2386	7	-0.32997526243217123
2386	8	-0.34373609393682614
2386	9	-0.35121719717056976
2386	10	-0.24158347416732795
2386	11	-0.38281019539665806
2386	12	-0.30122347477846034
2386	13	-0.5147630383788027
2386	14	-0.43081868740149787
2386	15	-0.5342760241659548
2386	16	-0.4176097601467177
2386	17	-0.4858759139260087
2386	18	-0.4281051811899559
2386	19	-0.4811205612704157
2386	20	-0.49039485690343554
2386	21	-0.49337589514935587
2386	22	-0.47627610667791487
2386	23	-0.5458490409961598
2386	24	-0.49638922477870295
2386	25	-0.51871232092833
2386	26	-0.7232246402728464
2386	27	-0.8519403309540294
2386	28	-0.7423844387114471
2386	29	-0.7489943236890184
2386	30	-0.7550929224705669
2386	31	-0.6766757976739441
2386	32	-0.8247367580483953
2386	33	-0.7348656609643882
2386	34	-0.7527312648699009
2386	35	-0.7715192859590161
2386	36	-0.8566801577692971
2386	37	-0.7084255705896823
2386	38	-0.705816252629198
2386	39	-0.7100441529476669
2386	40	-0.6593679594509894
2386	41	-0.7406474117487747
2386	42	-0.6893618633564884
2386	43	-0.7500388110865259
2386	44	-0.7262584697722687
2386	45	-0.7744298317112097
2386	46	-0.64529172089388
2386	47	-0.694356070455278
2386	48	-0.6168510864663972
2386	49	-0.7306018583232614
2386	50	-0.7936121154935876
2386	51	-0.7614173597710874
2386	52	-0.7962967391213596
2386	53	-0.6863264346497928
2386	54	-0.7099998795550491
2386	55	-0.7632080027628447
2386	56	-0.732621562312616
2386	57	-0.6756671009729089
2386	58	-0.7290667519232912
2386	59	-0.7134874420453201
2386	60	-0.7224678397160176
2386	61	-0.6823372707566406
2386	62	-0.7124440263887699
2386	63	-0.7404521366758452
2386	64	-0.7579475995981575
2386	65	-0.6188200988868537
2386	66	-0.7187325463430732
2386	67	-0.687199372812966
2386	68	-0.6764317102459643
2386	69	-0.721414019706156
2386	70	-0.6527818809768959
2386	71	-0.7380526727427004
2386	72	-0.7746217117348237
2386	73	-0.7687861206333046
2386	74	-0.7230356718984474
2386	75	-0.7027896193175991
2386	76	-0.791627897835312
2386	77	-0.7009089809647691
2386	78	-0.7523418485483475
2386	79	-0.7943982708623949
2386	80	-0.754640121403817
2386	81	-0.7999300404444796
2386	82	-0.8627278701903691
2386	83	-0.890594314151123
2386	84	-0.9024728179996409
2386	85	-0.8351795167704488
2386	86	-0.9766427835055573
2386	87	-0.9308231445405539
2386	88	-0.8901883374833304
2386	89	-0.951536516795624
2386	90	-0.9984705602802713
2386	91	-1.0575676548701232
2386	92	-1.023813822986888
2386	93	-1.0900917403259882
2386	94	-1.1267055610926349
2386	95	-0.9503707415387517
2386	96	-1.083201187887088
2386	97	-1.1241018484264416
2386	98	-1.078426971423788
2386	99	-1.1274938511720762
2386	100	-1.236592971450829
2386	101	-1.2419620259342565
2386	102	-1.2366460116880056
2386	103	-1.3319674135323964
2386	104	-1.2640432823561376
2386	105	-1.354328873011692
2386	106	-1.2879017148587302
2386	107	-1.267252267151978
2386	108	-1.3632364086691986
2386	109	-1.4408899708299785
2386	110	-1.3662661107517415
2386	111	-1.464930341737844
2386	112	-1.4117915695659669
2386	113	-1.429648067593412
2386	114	-1.3509461749625622
2386	115	-1.4460934657028552
2386	116	-1.4050914810949244
2386	117	-1.4225882573177309
2386	118	-1.4288532702014187
2386	119	-1.4275696138620937
2386	120	-1.3885364617124871
2386	121	-1.5249875759659943
2386	122	-1.4796384121044213
2386	123	-1.453591681108687
2386	124	-1.3856623026396875
2386	125	-1.4292493920967466
2386	126	-1.4766856749714705
2386	127	-1.4216505920232585
2386	128	-1.483675856776511
2386	129	-1.5143062725382634
2386	130	-1.5452536205626863
2386	131	-1.4657941592732122
2386	132	-1.5058701993238657
2386	133	-1.3313588109497054
2386	134	-1.5969832466680884
2386	135	-1.630089126205153
2386	136	-1.4627493951112385
2386	137	-1.5648112627664474
2386	138	-1.582710999852253
2386	139	-1.542281645618658
2386	140	-1.6414109292789725
2386	141	-1.6645088739096927
2386	142	-1.685451970089101
2386	143	-1.6728569998831233
2386	144	-1.9167329960297401
2386	145	-1.6984973284057432
2386	146	-1.785085396545913
2386	147	-1.8632056234580148
2386	148	-1.9759305214168954
2386	149	-1.9774405611337613
2386	150	-2.1468621566512844
2387	1	-0.4585254018223921
2387	2	-0.11404341732909984
2387	3	-0.3784601997547554
2387	4	-0.2465884140405521
2387	5	-0.2683415718733926
2387	6	-0.22232716308590028
2387	7	-0.22077322354830642
2387	8	-0.2682741867258258
2387	9	-0.35743671851205505
2387	10	-0.19875800084552964
2387	11	-0.3275989653286473
2387	12	-0.22459458130640542
2387	13	-0.4373800729833519
2387	14	-0.3448570598184517
2387	15	-0.43186606214583634
2387	16	-0.37316399845929027
2387	17	-0.4293195498241289
2387	18	-0.4714353724178224
2387	19	-0.45816874701642973
2387	20	-0.43172802032275825
2387	21	-0.44574346670829357
2387	22	-0.37774102913520835
2387	23	-0.5768242442706253
2387	24	-0.4780815466206221
2387	25	-0.46511723352761436
2387	26	-0.6614768721202822
2387	27	-0.6664340508987365
2387	28	-0.7019000607223518
2387	29	-0.6910132702777219
2387	30	-0.7603869832338077
2387	31	-0.7437540594478946
2387	32	-0.7279146369549778
2387	33	-0.6761136050428149
2387	34	-0.7811444345158023
2387	35	-0.7947044040578177
2387	36	-0.8039174017883752
2387	37	-0.702474899574618
2387	38	-0.7095282465371611
2387	39	-0.7193463309167214
2387	40	-0.7313324692841121
2387	41	-0.8883540589221539
2387	42	-0.763738815871605
2387	43	-0.779734682854567
2387	44	-0.7253005968285748
2387	45	-0.8298698880313395
2387	46	-0.7383944390843951
2387	47	-0.7096477232554221
2387	48	-0.7800119013924061
2387	49	-0.774548943774299
2387	50	-0.7714149137334445
2387	51	-0.7242233704899448
2387	52	-0.7699261705524307
2387	53	-0.7197968912288246
2387	54	-0.7285398201648761
2387	55	-0.7437026232104671
2387	56	-0.6947211150299211
2387	57	-0.5939695685883564
2387	58	-0.588721762011069
2387	59	-0.6453384572849075
2387	60	-0.5689149728545146
2387	61	-0.6353596877638807
2387	62	-0.5982767982741102
2387	63	-0.5668479936072153
2387	64	-0.636963641030114
2387	65	-0.5335956762368603
2387	66	-0.6361734003146395
2387	67	-0.5647662402741247
2387	68	-0.5197326200447066
2387	69	-0.6102083644139604
2387	70	-0.6505871053446128
2387	71	-0.6110405766323446
2387	72	-0.7037445832024254
2387	73	-0.7250848039455988
2387	74	-0.6080213758571631
2387	75	-0.7922523746120795
2387	76	-0.7719296181041706
2387	77	-0.7191330614932951
2387	78	-0.7429407223389823
2387	79	-0.844878819903581
2387	80	-4.8753832240399255
2387	81	-0.8599814309663607
2387	82	-0.9028825240561389
2387	83	-0.841783684599644
2387	84	-0.9290000168552872
2387	85	-0.8785924391252458
2387	86	-1.0106684774786672
2387	87	-0.9344209190931139
2387	88	-0.8805159283805359
2387	89	-0.9605384973145696
2387	90	-1.0974731895234981
2387	91	-1.0187286580497883
2387	92	-1.0780901901282007
2387	93	-1.0877689448928045
2387	94	-1.1953683739610454
2387	95	-1.1758749835639684
2387	96	-1.2626969565739081
2387	97	-1.3424865093807163
2387	98	-1.2192545118790186
2387	99	-1.2241763500739147
2387	100	-1.294185525627146
2387	101	-1.4019377878683983
2387	102	-1.4538967148379953
2387	103	-1.4180099398675488
2387	104	-1.474525657968961
2387	105	-1.4769326350218819
2387	106	-1.4927380169910407
2387	107	-1.4257585042279501
2387	108	-1.5287937552220896
2387	109	-1.4339968828137124
2387	110	-1.4895774099169756
2387	111	-1.474217783200075
2387	112	-1.4681634083562045
2387	113	-1.5311000592876596
2387	114	-1.563578681448483
2387	115	-1.5654332812469427
2387	116	-1.581233383794224
2387	117	-1.6159229553529535
2387	118	-1.6186937288236116
2387	119	-1.507859015881916
2387	120	-1.5923807554673566
2387	121	-1.6322303649659133
2387	122	-1.5894973474244587
2387	123	-1.5415357772687592
2387	124	-1.47613850032727
2387	125	-1.5190018573772086
2387	126	-1.6207131539797395
2387	127	-1.5254701093677028
2387	128	-1.5589101182458478
2387	129	-1.6021144808150964
2387	130	-1.534031211163974
2387	131	-1.4988432849122404
2387	132	-1.6479410597543342
2387	133	-1.6632250440423064
2387	134	-1.6928777091284353
2387	135	-1.8211113075952277
2387	136	-1.6495179071578185
2387	137	-1.6176544325759892
2387	138	-1.7077068973796692
2387	139	-1.6828141339799672
2387	140	-1.7033352175308352
2387	141	-1.8365445836276706
2387	142	-1.8911220921973282
2387	143	-1.9207347431673405
2387	144	-1.8054879387167304
2387	145	-1.8070293023983766
2387	146	-2.0251978294749833
2387	147	-1.977102520639697
2387	148	-2.095695517478024
2387	149	-2.146021580526483
2387	150	-2.2113856944220416
2388	1	-0.4807235199133544
2388	2	-0.06461631726421757
2388	3	-0.31486121236986975
2388	4	-0.2917989219016093
2388	5	-0.3109310139166155
2388	6	-0.29304595215555196
2388	7	-0.3122058799451253
2388	8	-0.37269784041333054
2388	9	-0.3666725639473398
2388	10	-0.24649689466824043
2388	11	-0.41933565288597663
2388	12	-0.3707210828977736
2388	13	-0.47597324334024194
2388	14	-0.3918084496778107
2388	15	-0.5177976655535019
2388	16	-0.5109590814832785
2388	17	-0.5237202064389876
2388	18	-0.5023003214097059
2388	19	-0.6064357035165244
2388	20	-0.4763475446137093
2388	21	-0.5964722779425173
2388	22	-0.4928333585528648
2388	23	-0.6211807038544137
2388	24	-0.581454527953106
2388	25	-0.5487353939898014
2388	26	-0.8395755604936568
2388	27	-0.8797272865139476
2388	28	-0.9267626320674225
2388	29	-0.9022500223484613
2388	30	-0.9167402722863045
2388	31	-0.9508646553577336
2388	32	-0.932954213356453
2388	33	-1.0160172856591032
2388	34	-0.9815919438944078
2388	35	-1.0330910872224024
2388	36	-1.112721429941537
2388	37	-1.0273707450899394
2388	38	-1.008609689886903
2388	39	-1.0198960455364414
2388	40	-0.9250601374469767
2388	41	-1.042906510158538
2388	42	-0.9235036231705465
2388	43	-0.9358379372218266
2388	44	-0.9484046960484065
2388	45	-1.031095855655046
2388	46	-0.8994847048280405
2388	47	-0.8814080377939462
2388	48	-0.9554123081829644
2388	49	-0.9633978824186684
2388	50	-0.9489722743557323
2388	51	-0.8809613814088806
2388	52	-0.8544401812611753
2388	53	-0.8764326551308486
2388	54	-0.8577606031605782
2388	55	-0.8529232124268731
2388	56	-0.8873668786483222
2388	57	-0.8719782291136298
2388	58	-0.7424113457472217
2388	59	-0.7895901285747229
2388	60	-0.8799305855014765
2388	61	-0.7200782267324115
2388	62	-0.7110969622531726
2388	63	-0.7628228634019969
2388	64	-0.7763498463651501
2388	65	-0.8462623740592115
2388	66	-0.8388516486414019
2388	67	-0.9418219822982152
2388	68	-0.8525495068886961
2388	69	-0.8761021426061752
2388	70	-0.9585113452899918
2388	71	-0.8505120352949298
2388	72	-0.8546830364565778
2388	73	-0.939335388813042
2388	74	-1.0133702824021142
2388	75	-0.9490518029983868
2388	76	-0.929889515705149
2388	77	-0.9516401304739652
2388	78	-1.0343384209506183
2388	79	-1.1022721798219237
2388	80	-0.9651607364658972
2388	81	-1.0068306115580192
2388	82	-1.0021208541446747
2388	83	-1.0793806864262265
2388	84	-1.1611472824771525
2388	85	-1.098541435910949
2388	86	-1.17652635415536
2388	87	-1.262097051576447
2388	88	-1.2858547805482488
2388	89	-1.4064926666988633
2388	90	-1.3776465993447928
2388	91	-1.416550129787442
2388	92	-1.418582189723427
2388	93	-1.3981401069900166
2388	94	-1.566385236358645
2388	95	-1.4931529038701967
2388	96	-1.581810158085478
2388	97	-1.6069921312075337
2388	98	-1.6461466530891613
2388	99	-1.5445134364592406
2388	100	-1.738132342823583
2388	101	-1.7312016945591857
2388	102	-1.6961707314980323
2388	103	-1.8147242201207803
2388	104	-1.8628252821352724
2388	105	-1.8169363963535332
2388	106	-1.9492511568505932
2388	107	-1.8529072897589884
2388	108	-1.937194467252791
2388	109	-1.8325925415987712
2388	110	-1.8384031624909625
2388	111	-1.9309462526277557
2388	112	-1.8797342329150482
2388	113	-1.8696324609603323
2388	114	-2.017441506392771
2388	115	-1.8333199249887642
2388	116	-1.9412378442413143
2388	117	-2.0120121931855053
2388	118	-2.0844318061056626
2388	119	-1.8994744202488505
2388	120	-1.9116089944360866
2388	121	-1.951209791317286
2388	122	-1.9607756316834362
2388	123	-2.018939717536721
2388	124	-1.970103889381864
2388	125	-1.9696142837590074
2388	126	-2.0736094400032172
2388	127	-1.9320516173315134
2388	128	-2.036296443220728
