##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	pc33_read1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	404640790
Sequences flagged as poor quality	0
Sequence length	150
%GC	46
>>END_MODULE
>>Per base sequence quality	warn
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2416	104	-0.5676233242057691
2416	105	-0.5380783837876386
2416	106	-0.5288182188022539
2416	107	-0.5203597100134694
2416	108	-0.5666381172250503
2416	109	-0.4916106310970285
2416	110	-0.5261928291910394
2416	111	-0.47447869526700615
2416	112	-0.5224528582877284
2416	113	-0.5207326952871512
2416	114	-0.48609830762868356
2416	115	-0.47715346715819607
2416	116	-0.4225731947538307
2416	117	-0.43772941715940306
2416	118	-0.4646499334230434
2416	119	-0.6115494436241988
2416	120	-0.36014258513788633
2416	121	-0.5241678609284826
2416	122	-0.5297990880072163
2416	123	-0.41926008510844426
2416	124	-0.5592018131317467
2416	125	-0.486160565471387
2416	126	-0.5233590577982739
2416	127	-0.5866325832012436
2416	128	-0.5601290726540427
2416	129	-0.5297616849419384
2416	130	-0.5647109933885446
2416	131	-0.6699078214981355
2416	132	-0.6233229004048297
2416	133	-0.6178336768440573
2416	134	-0.6039018219419177
2416	135	-0.658386185757518
2416	136	-0.6993556227889854
2416	137	-0.5462522741610911
2416	138	-0.7278961565051496
2416	139	-0.5808455948968358
2416	140	-0.6966035096425038
2416	141	-0.6104408499674676
2416	142	-0.7134615847002372
2416	143	-0.7711061177067009
2416	144	-0.7714418261269493
2416	145	-0.654745457158814
2416	146	-0.620513258189991
2416	147	-0.9544164908283967
2416	148	-0.7959650372614462
2416	149	-0.754287503105175
2416	150	-0.8329942982307905
2417	1	0.40219061970518055
2417	2	0.2528786390272941
2417	3	0.1688336519890754
2417	4	0.15030101837934495
2417	5	0.010887241618270593
2417	6	-0.03800030917545172
2417	7	0.004330092336530811
2417	8	-0.030881437224067554
2417	9	-0.04081104737741015
2417	10	-0.06015216560634684
2417	11	-0.04860112677492623
2417	12	-0.02118693039543018
2417	13	-0.04698094373578954
2417	14	-0.04608752275262873
2417	15	-0.09321772086610736
2417	16	-0.24243873957676243
2417	17	-0.2581082767825791
2417	18	-0.299594846579069
2417	19	-0.3474280439146966
2417	20	-0.26306967676774917
2417	21	-0.35330954224161104
2417	22	-0.269794799988162
2417	23	-0.3396309901966674
2417	24	-0.26630261515044396
2417	25	-0.31307982842472626
2417	26	-0.34016928830423154
2417	27	-0.4046531830600699
2417	28	-0.28490737404936084
2417	29	-0.2966095064776866
2417	30	-0.44295056691218804
2417	31	-0.36100991757421497
2417	32	-0.2541129418589989
2417	33	-0.40280162396148
2417	34	-0.4372801948791647
2417	35	-0.404750495225052
2417	36	-0.4003186742171465
2417	37	-0.42977872509190007
2417	38	-0.45079996245967635
2417	39	-0.5186332131973614
2417	40	-0.30845265140188616
2417	41	-0.43272379265750516
2417	42	-0.391889883100653
2417	43	-0.3683673213488632
2417	44	-0.400239370610592
2417	45	-0.430985993851678
2417	46	-0.3569857302591757
2417	47	-0.45427856420767654
2417	48	-0.37993516579048503
2417	49	-0.36975135497502265
2417	50	-0.45545567884372673
2417	51	-0.4378024466633832
2417	52	-0.40401187380199843
2417	53	-0.5064266299975131
2417	54	-0.476372414133742
2417	55	-0.4645376095366629
2417	56	-0.45502403337374275
2417	57	-0.5066010732075448
2417	58	-0.47649253254273205
2417	59	-0.4749753707984077
2417	60	-0.45217293766358324
2417	61	-0.38558256666622626
2417	62	-0.4433906486179211
2417	63	-0.47621150158633085
2417	64	-0.44821751710913915
2417	65	-0.510220545393036
2417	66	-0.39242313863277545
2417	67	-0.4285363847159438
2417	68	-0.4454211429544337
2417	69	-0.48812925797646756
2417	70	-0.4488095161655252
2417	71	-0.4621764836680242
2417	72	-0.5082312776645708
2417	73	-0.4438983559949712
2417	74	-0.3606443563920543
2417	75	-0.5405750336017974
2417	76	-0.5116098735837831
2417	77	-0.46280213128175873
2417	78	-0.44217991216886077
2417	79	-0.4194895940880592
2417	80	-0.5976772902684147
2417	81	-0.5253486841448876
2417	82	-0.515618485907364
2417	83	-0.46335503821343593
2417	84	-0.4986674574610568
2417	85	-0.5634477347948845
2417	86	-0.5236438363248865
2417	87	-0.5022493001196686
2417	88	-0.5966052766038104
2417	89	-0.49585429248142177
2417	90	-0.59852539773388
2417	91	-0.4802588853974079
2417	92	-0.5559419656920603
2417	93	-0.5668358350525722
2417	94	-0.5378181199926502
2417	95	-0.5558436509112532
2417	96	-0.5605083732760399
2417	97	-0.5284635446651258
2417	98	-0.6040184331951188
2417	99	-0.5316395086073271
2417	100	-0.44558639841423897
2417	101	-0.5374059363369454
2417	102	-0.5195216205994129
2417	103	-0.46997691844729417
2417	104	-0.47659353543042116
2417	105	-0.4967829199691174
2417	106	-0.5300316487830727
2417	107	-0.5144069677529437
2417	108	-0.5559560416022116
2417	109	-0.5592547763743347
2417	110	-0.4935003645278293
2417	111	-0.4772110637826614
2417	112	-0.38786938611037414
2417	113	-0.4247757983789917
2417	114	-0.41295586824824326
2417	115	-0.4128879600639017
2417	116	-0.41269215555734107
2417	117	-0.4255078763090516
2417	118	-0.4174257468656215
2417	119	-0.3847909220968724
2417	120	-0.35934839163530796
2417	121	-0.35491946724620504
2417	122	-0.40313679343254805
2417	123	-0.4210901736599766
2417	124	-0.4702054667815325
2417	125	-0.4147475385768189
2417	126	-0.3808557348913624
2417	127	-0.40943416853526315
2417	128	-0.45953697900870694
2417	129	-0.3512953186278658
2417	130	-0.5158874320692597
2417	131	-0.5671522774976729
2417	132	-0.5156228866736328
2417	133	-0.4876511372758685
2417	134	-0.5526891545320609
2417	135	-0.5063542266067849
2417	136	-0.5527795019585433
2417	137	-0.6258277547738622
2417	138	-0.6611584387964378
2417	139	-0.5373890268288903
2417	140	-0.6134289227348404
2417	141	-0.6338689887427513
2417	142	-0.609936328179657
2417	143	-0.6836944763753188
2417	144	-0.7081264765980286
2417	145	-0.764023643397163
2417	146	-0.8181247713299769
2417	147	-0.767128687397669
2417	148	-0.8272238401054501
2417	149	-0.8859873868817942
2417	150	-1.0412386977626902
2418	1	0.2551813982856146
2418	2	0.29732201196279817
2418	3	0.26794605495238244
2418	4	0.20094806575529844
2418	5	0.018268166197302094
2418	6	-0.018175983614490576
2418	7	0.002593151715011288
2418	8	-0.03665806567781971
2418	9	-0.002939531628122438
2418	10	-0.06300758400374917
2418	11	-0.1283496646985398
2418	12	-9.167002126702073E-4
2418	13	-3.860359105090083E-4
2418	14	-0.023137563501563818
2418	15	-0.027526559282435414
2418	16	-0.13633404238653668
2418	17	-0.27055211398010925
2418	18	-0.24514887721700518
2418	19	-0.23131412107905902
2418	20	-0.3124686511864212
2418	21	-0.24619918213748804
2418	22	-0.3660230306756205
2418	23	-0.255097238421655
2418	24	-0.23297621710923977
2418	25	-0.26212976220297435
2418	26	-0.21890241767018637
2418	27	-0.2870052982724971
2418	28	-0.2748599347986982
2418	29	-0.22942861548376214
2418	30	-0.2566676188845207
2418	31	-0.2620492505303673
2418	32	-0.2877813972461496
2418	33	-0.3427050826678055
2418	34	-0.49295129952810157
2418	35	-0.25817588016356297
2418	36	-0.4133211414183364
2418	37	-0.42747784018625623
2418	38	-0.4910866054641829
2418	39	-0.3786756490760368
2418	40	-0.4499949714265199
2418	41	-0.46243982989727783
2418	42	-0.4167281616712728
2418	43	-0.3158281776134544
2418	44	-0.377527119502048
2418	45	-0.44824633917567525
2418	46	-0.3778020995796041
2418	47	-0.459705254073981
2418	48	-0.43387129558436754
2418	49	-0.4380218048874056
2418	50	-0.4781137909822206
2418	51	-0.4620188775230716
2418	52	-0.5417296826223819
2418	53	-0.5107757163287303
2418	54	-0.4449239508243181
2418	55	-0.45216280905068373
2418	56	-0.4801740229452882
2418	57	-0.4786836787269735
2418	58	-0.4617089704734454
2418	59	-0.4069413050023378
2418	60	-0.46023164062325606
2418	61	-0.34711448413715473
2418	62	-0.4781130680100212
2418	63	-0.46210277623862694
2418	64	-0.39703606367671185
2418	65	-0.41009430326954543
2418	66	-0.46500812576180905
2418	67	-0.44987874826216867
2418	68	-0.41180525434359794
2418	69	-0.5143811994635819
2418	70	-0.5817818647765769
2418	71	-0.381672698548698
2418	72	-0.55223228533659
2418	73	-0.5365151856745562
2418	74	-0.39063970024489336
2418	75	-0.4103142137570117
2418	76	-0.4451293106606897
2418	77	-0.5136748139741911
2418	78	-0.4982088604149091
2418	79	-0.40495097546815373
2418	80	-0.5371999900772408
2418	81	-0.42859480247178894
2418	82	-0.5331073578743357
2418	83	-0.43909285784434715
2418	84	-0.46336612264166277
2418	85	-0.48573763028304384
2418	86	-0.549880434767072
2418	87	-0.4522577072316665
2418	88	-0.48860948271488525
2418	89	-0.42929335333831276
2418	90	-0.42570070349034594
2418	91	-0.4927170282296842
2418	92	-0.4736829664322393
2418	93	-0.44236050778627245
2418	94	-0.5383634775773665
2418	95	-0.5384103992298144
2418	96	-0.5115198777390191
2418	97	-0.4612934136560547
2418	98	-0.5337009919360156
2418	99	-0.488493672262706
2418	100	-0.4514333023199981
2418	101	-0.4250783124984352
2418	102	-0.4731775479303941
2418	103	-0.4749016038487248
2418	104	-0.44376572063748654
2418	105	-0.505796289162916
2418	106	-0.5200904713734786
2418	107	-0.5578066648005091
2418	108	-0.5503118269537524
2418	109	-0.5057954924502788
2418	110	-0.41328703888009244
2418	111	-0.5242292454481934
2418	112	-0.46502032024249473
2418	113	-0.5016032506795582
2418	114	-0.43262334074517383
2418	115	-0.5263148157620385
2418	116	-0.4180358190540261
2418	117	-0.43695375427206784
2418	118	-0.41170923786986435
2418	119	-0.47766034018389547
2418	120	-0.49434567544169283
2418	121	-0.4618287655127702
2418	122	-0.4878468084677614
2418	123	-0.3941591577285557
2418	124	-0.4886393634993169
2418	125	-0.45514189607627387
2418	126	-0.4571294541278377
2418	127	-0.5140092882996008
2418	128	-0.555391076522195
2418	129	-0.49780161980942594
2418	130	-0.5031864821255496
2418	131	-0.39250829155831113
2418	132	-0.5412712959125976
2418	133	-0.4317647308665933
2418	134	-0.6357330524635252
2418	135	-0.6671232498267621
2418	136	-0.5171655767163834
2418	137	-0.5695872783120564
2418	138	-0.5952955201156627
2418	139	-0.6352704852879327
2418	140	-0.7737462698650504
2418	141	-0.7216195963975522
2418	142	-0.8239886370085436
2418	143	-0.8038428105121511
2418	144	-0.7605631180556855
2418	145	-0.8633825305457314
2418	146	-0.873419231768974
2418	147	-0.8594067299502015
2418	148	-0.9479575811729077
2418	149	-0.9104465423634238
2418	150	-0.9964826707896499
2419	1	0.19659777771737197
2419	2	0.31748590735141136
2419	3	0.26406958032818295
2419	4	0.1301788031209128
2419	5	0.1647417921019425
2419	6	3.1136256527730666E-4
2419	7	0.06781607176375104
2419	8	0.035162606692296094
2419	9	0.08571535582244394
2419	10	-0.009307482865608563
2419	11	0.044748249900329995
2419	12	0.05545332562152083
2419	13	0.0467635540494129
2419	14	0.03711439786599158
2419	15	0.0382678575387132
2419	16	-0.10649883511335645
2419	17	-0.18352929601050505
2419	18	-0.17076971776349836
2419	19	-0.14919014147166365
2419	20	-0.2097869736036131
2419	21	-0.2441735890638057
2419	22	-0.24082392412879017
2419	23	-0.18411058443073358
2419	24	-0.17877620031462982
2419	25	-0.22872813109431434
2419	26	-0.2036369063217407
2419	27	-0.2913346352613857
2419	28	-0.15816070380554237
2419	29	-0.1768463622439711
2419	30	-0.285751651628253
2419	31	-0.27357388672912464
2419	32	-0.19572344430249444
2419	33	-0.2893246183046898
2419	34	-0.3287200409966715
2419	35	-0.23281415589578813
2419	36	-0.18125165279978006
2419	37	-0.3137377164768722
2419	38	-0.3658652239182416
2419	39	-0.2598079215947777
2419	40	-0.3061388596831165
2419	41	-0.3173252920237246
2419	42	-0.24827031111496467
2419	43	-0.20568638881866264
2419	44	-0.26872076407521917
2419	45	-0.32812446857571587
2419	46	-0.2744986673272223
2419	47	-0.2768427899935517
2419	48	-0.3554028245024625
2419	49	-0.29541757369720045
2419	50	-0.3068623594286066
2419	51	-0.4136285125051984
2419	52	-0.3594059853423843
2419	53	-0.2212284659478101
2419	54	-0.27378959938219083
2419	55	-0.27232102993615115
2419	56	-0.31572033307439895
2419	57	-0.28394386313211584
2419	58	-0.3526123644890262
2419	59	-0.27746373996906826
2419	60	-0.3598940421255179
2419	61	-0.31191933711473396
2419	62	-0.3338754008940015
2419	63	-0.3017584271276341
2419	64	-0.3346425207492203
2419	65	-0.36741496248832206
2419	66	-0.3132520494976134
2419	67	-0.4236362925431507
2419	68	-0.36541932337663496
2419	69	-0.4078509828439145
2419	70	-0.4088219207540611
2419	71	-0.3312325020632514
2419	72	-0.3608001373469705
2419	73	-0.30837121897957687
2419	74	-0.426052604586161
2419	75	-0.34973775026370646
2419	76	-0.367498239978552
2419	77	-0.3396788153268453
2419	78	-0.39325660233853554
2419	79	-0.3806831654415177
2419	80	-0.40692623714958387
2419	81	-0.4308793479760382
2419	82	-0.46223032142492926
2419	83	-0.39394489112210707
2419	84	-0.37923446124172955
2419	85	-0.42058304430436877
2419	86	-0.37843337617858097
2419	87	-0.4179984816999749
2419	88	-0.42787155330789517
2419	89	-0.4299948265672775
2419	90	-0.3434229306544907
2419	91	-0.3069237556321589
2419	92	-0.39034154986565284
2419	93	-0.33340459413597046
2419	94	-0.4336891212655125
2419	95	-0.4106585413283632
2419	96	-0.4534705496296567
2419	97	-0.40924679009865983
2419	98	-0.40949490882898587
2419	99	-0.3768899238470631
2419	100	-0.3852013100619516
2419	101	-0.33783963729190347
2419	102	-0.377730750538813
2419	103	-0.3591866361593894
2419	104	-0.32916800807103286
2419	105	-0.4126664659896093
2419	106	-0.34584028615462614
2419	107	-0.3720883421203247
2419	108	-0.39674374045963035
2419	109	-0.3476706595662584
2419	110	-0.32712237053871007
2419	111	-0.32163330636574017
2419	112	-0.34228871531137983
2419	113	-0.26946544955905694
2419	114	-0.3433467848975198
2419	115	-0.294985830323089
2419	116	-0.3118815361805112
2419	117	-0.35039314670838806
2419	118	-0.35296875583397025
2419	119	-0.32674169145355236
2419	120	-0.2960116715774994
2419	121	-0.3432095848871626
2419	122	-0.3306413292785635
2419	123	-0.27773149303821754
2419	124	-0.3405405128613701
2419	125	-0.285335310187115
2419	126	-0.3217203642131885
2419	127	-0.38971883557217524
2419	128	-0.3301681347661862
2419	129	-0.36296394248194375
2419	130	-0.3674997513510725
2419	131	-0.26617446527628985
2419	132	-0.40354174957169775
2419	133	-0.37915165469419065
2419	134	-0.37890133733705156
2419	135	-0.45406605180561854
2419	136	-0.3947528293249434
2419	137	-0.4985848712436223
2419	138	-0.49295188178559
2419	139	-0.5505594498810815
2419	140	-0.35336070358718885
2419	141	-0.4929168949962701
2419	142	-0.6533115673087515
2419	143	-0.5423571748687763
2419	144	-0.5974886316198749
2419	145	-0.6569872298302677
2419	146	-0.6246006762299601
2419	147	-0.637469087570377
2419	148	-0.6547661754472607
2419	149	-0.577606761163107
2419	150	-0.7157157511141925
2420	1	0.26057531336231676
2420	2	0.1530521852396305
2420	3	0.19896515802740566
2420	4	0.08515360278083506
2420	5	0.07403859874864338
2420	6	-0.05551695904026843
2420	7	-0.11249527338249976
2420	8	-0.0985159018320445
2420	9	-0.06777067990223884
2420	10	-0.09192551683105421
2420	11	0.0016875245247547355
2420	12	-0.018846469358180684
2420	13	-0.03495583033546268
2420	14	-0.06634935748699888
2420	15	0.049364122351633455
2420	16	-0.21283236782945636
2420	17	-0.2340384384922558
2420	18	-0.24999154991959216
2420	19	-0.2003074019539497
2420	20	-0.26598075451440906
2420	21	-0.3215810503301242
2420	22	-0.2735135213751576
2420	23	-0.2509958769142244
2420	24	-0.16229173912953598
2420	25	-0.24982084797540693
2420	26	-0.25840379867239704
2420	27	-0.47853468920042275
2420	28	-0.3207039392738693
2420	29	-0.303708221339555
2420	30	-0.23841018428981187
2420	31	-0.38222438428670813
2420	32	-0.36345768461018224
2420	33	-0.4104978186038508
2420	34	-0.4236267657648156
2420	35	-0.38742723931702017
2420	36	-0.3350366203555808
2420	37	-0.3832994491730801
2420	38	-0.39797539878343713
2420	39	-0.33873105006077253
2420	40	-0.3477751756780094
2420	41	-0.41091239830096526
2420	42	-0.3590455205631997
2420	43	-0.3484368217174776
2420	44	-0.42084207154392317
2420	45	-0.49936442685619653
2420	46	-0.3456912388822744
2420	47	-0.38790880648620174
2420	48	-0.3984990183896642
2420	49	-0.42284782953539235
2420	50	-0.3529517549685153
2420	51	-0.37708255302042204
2420	52	-0.4170949487911173
2420	53	-0.3982124796187563
2420	54	-0.3844130731589672
2420	55	-0.3163041287326678
2420	56	-0.46281872830909165
2420	57	-0.3152361171393814
2420	58	-0.2842114344712563
2420	59	-0.2798341604401564
2420	60	-0.2788619915286539
2420	61	-0.15252854996612442
2420	62	-0.1977909631267707
2420	63	-0.21044479057187004
2420	64	-0.3098956579154475
2420	65	-0.26226080298808796
2420	66	-0.27875124708292986
2420	67	-0.22009233983125398
2420	68	-0.20659477375364688
2420	69	-0.17420620267323983
2420	70	-0.18520155793713755
2420	71	-0.2738662161819043
2420	72	-0.1610108623743649
2420	73	-0.2874990544237477
2420	74	-0.2303618808451411
2420	75	-0.2759692455613809
2420	76	-0.27130583605064373
2420	77	-0.23852317393275868
2420	78	-0.23759445306905036
2420	79	-0.17688297364018624
2420	80	-0.2384532310280214
2420	81	-0.2203922554152946
2420	82	-0.21970999826477566
2420	83	-0.31282949418463346
2420	84	-0.33581277581251
2420	85	-0.25514802398756586
2420	86	-0.25312505427867293
2420	87	-0.3075525468379787
2420	88	-0.2610347710207357
2420	89	-0.3362939308970212
2420	90	-0.3764640020912111
2420	91	-0.2666780375305393
2420	92	-0.41023822369769647
2420	93	-0.4123938842028956
2420	94	-0.42278441579822257
2420	95	-0.3652727990754556
2420	96	-0.3764861437398004
2420	97	-0.321448679460417
2420	98	-0.4048183640994303
2420	99	-0.38864642875998
2420	100	-0.39009808644797417
2420	101	-0.34651996361630566
2420	102	-0.4180581191092756
2420	103	-0.37951816230674496
2420	104	-0.47751081790068994
2420	105	-0.38955432323722405
2420	106	-0.3776336084646914
2420	107	-0.4739722830943158
2420	108	-0.41485879964880823
2420	109	-0.4218869309192961
2420	110	-0.4309326057008711
2420	111	-0.4428153737928042
2420	112	-0.41532796831587504
2420	113	-0.46697631905346526
2420	114	-0.3844211365963446
2420	115	-0.32459949054202397
2420	116	-0.3283248839530515
2420	117	-0.39562824243363437
2420	118	-0.3435921332405911
2420	119	-0.35040590579900766
2420	120	-0.26480974163559523
2420	121	-0.33856090302693786
2420	122	-0.25307855130379053
2420	123	-0.33794111805863025
2420	124	-0.3262132754274951
2420	125	-0.33180769869351323
2420	126	-0.3244984105236135
2420	127	-0.2788392689139876
2420	128	-0.19330591271448938
2420	129	-0.2784471720678887
2420	130	-0.3309120886774437
2420	131	-0.17523482600906348
2420	132	-0.232022194234613
2420	133	-0.39140372144749236
2420	134	-0.3822704631163525
2420	135	-0.2941859254864383
2420	136	-0.4804034874281129
2420	137	-0.35737138834662474
2420	138	-0.4514827811479236
2420	139	-0.4184740048663258
2420	140	-0.2520422535597042
2420	141	-0.42262855223505014
2420	142	-0.46667194777897336
2420	143	-0.4528049155057623
2420	144	-0.527165708896252
2420	145	-0.4670553475602972
2420	146	-0.5094539119807919
2420	147	-0.5497611166482592
2420	148	-0.6062132666006761
2420	149	-0.5128158823132516
2420	150	-0.5678097592854385
2421	1	0.27349261245917234
2421	2	0.26293823973078645
2421	3	0.3371832556133256
2421	4	0.13490167142506237
2421	5	0.06120880158823638
2421	6	0.06735234223149433
2421	7	-0.004833539936257125
2421	8	0.029963204010329036
2421	9	0.0849898145802328
2421	10	0.05556545239621613
2421	11	0.05445317625646595
2421	12	0.024670357003323318
2421	13	0.06643843439004371
2421	14	0.08506001853113077
2421	15	0.13193439935246687
2421	16	-0.11755899607892673
2421	17	-0.08637025329901604
2421	18	-0.1164986948160589
2421	19	-0.23811544691688624
2421	20	-0.1315781392610802
2421	21	-0.16814613918887744
2421	22	-0.18490629896646738
2421	23	-0.20601012379391648
2421	24	-0.19222796208943294
2421	25	-0.12149231603221722
2421	26	-0.21242669057368602
2421	27	-0.22896815925246017
2421	28	-0.27325234414286825
2421	29	-0.11325877170056486
2421	30	-0.21964747564008036
2421	31	-0.20134943200877586
2421	32	-0.19874574002979273
2421	33	-0.179238342998147
2421	34	-0.20455059765320271
2421	35	-0.25181332012355284
2421	36	-0.25842639872827533
2421	37	-0.17722815719669427
2421	38	-0.26026332363561977
2421	39	-0.27986314019009484
2421	40	-0.17385672634532057
2421	41	-0.26598681936973634
2421	42	-0.30008562995033117
2421	43	-0.26306900344418693
2421	44	-0.30071031056790787
2421	45	-0.31674549589205725
2421	46	-0.29008220980732347
2421	47	-0.262602529653023
2421	48	-0.32301337914333317
2421	49	-0.2993308076084702
2421	50	-0.21313254713798813
2421	51	-0.27555303996779656
2421	52	-0.3503301260467566
2421	53	-0.31443603291853606
2421	54	-0.30868897027797715
2421	55	-0.38032886454326587
2421	56	-0.39859678439988855
2421	57	-0.3486367892034359
2421	58	-0.2998249568807694
2421	59	-0.2789268964052738
2421	60	-0.36987887629384986
2421	61	-0.27960514304812634
2421	62	-0.3205595841223534
2421	63	-0.38339327532009193
2421	64	-0.3265470015475813
2421	65	-0.4128375929125774
2421	66	-0.29960634590734614
2421	67	-0.38541282234389485
2421	68	-0.3505979030406081
2421	69	-0.3489350195362029
2421	70	-0.36016997998403255
2421	71	-0.3568476775917375
2421	72	-0.31576936166220193
2421	73	-0.33890955813142654
2421	74	-0.34439763898986797
2421	75	-0.3491466516984012
2421	76	-0.3848318521637033
2421	77	-0.3827526727133552
2421	78	-0.4014817197885847
2421	79	-0.36578778422078173
2421	80	-0.3501722326776111
2421	81	-0.3175189665453395
2421	82	-0.3655514642974609
2421	83	-0.3637614586625695
2421	84	-0.4382137436190767
2421	85	-0.3970436942398159
2421	86	-0.33128523969091006
2421	87	-0.31812218567999295
2421	88	-0.3932244254195396
2421	89	-0.3519577797897284
2421	90	-0.39808698806571385
2421	91	-0.2710596982610234
2421	92	-0.3927246293939959
2421	93	-0.42827104919179604
2421	94	-0.35710645993046697
2421	95	-0.3476642090286113
2421	96	-0.3658904322401426
2421	97	-0.4033014763582372
2421	98	-0.3974576229905651
2421	99	-0.45955327701012294
2421	100	-0.41845735740455225
2421	101	-0.3788490540938838
2421	102	-0.3552861394053686
2421	103	-0.3598137028178172
2421	104	-0.39470768328258643
2421	105	-0.394919364487091
2421	106	-0.43915767681886564
2421	107	-0.3317407304030411
2421	108	-0.44163145230147194
2421	109	-0.4365127114357712
2421	110	-0.39148967920554867
2421	111	-0.43336781916861966
2421	112	-0.4334517930761379
2421	113	-0.445012284310188
2421	114	-0.3984114032515862
2421	115	-0.355452523674316
2421	116	-0.4283769175030194
2421	117	-0.35271089056743676
2421	118	-0.3151170769623306
2421	119	-0.434748327439177
2421	120	-0.38423131831932267
2421	121	-0.3757572496320414
2421	122	-0.41384985004761177
2421	123	-0.40611666766580257
2421	124	-0.45892656434874013
2421	125	-0.4429915841017049
2421	126	-0.3607401030959352
2421	127	-0.5081973644865094
2421	128	-0.4368779257461739
2421	129	-0.451179340056612
2421	130	-0.4516154504103973
2421	131	-0.4542345776244652
2421	132	-0.5748288239461381
2421	133	-0.4257935828235162
2421	134	-0.5195696312900857
2421	135	-0.5308490597522351
2421	136	-0.45142192874216747
2421	137	-0.6092112686076092
2421	138	-0.5155340320347754
2421	139	-0.5034753708030806
2421	140	-0.44107519143936713
2421	141	-0.5460809079901665
2421	142	-0.4636863185126643
2421	143	-0.6689234386940939
2421	144	-0.5251743977206971
2421	145	-0.6793889767476529
2421	146	-0.6431508203820968
2421	147	-0.4350169090657232
2421	148	-0.6322652480012323
2421	149	-0.6324400293730861
2421	150	-0.7346417656864297
2422	1	0.2714846588383608
2422	2	0.15748913114856578
2422	3	0.19281055605999597
2422	4	0.09160084559487558
2422	5	0.06799076650816716
2422	6	-0.029185655680713296
2422	7	-0.015728315618709132
2422	8	-0.05388487759449134
2422	9	-0.023070405062910027
2422	10	-0.05898179925792135
2422	11	-0.03639955114365989
2422	12	0.0062037624580355555
2422	13	-0.009770357147488085
2422	14	-0.12019702600867532
2422	15	-0.004301865960130158
2422	16	-0.1872533670125307
2422	17	-0.1830285664954303
2422	18	-0.22723684111426934
2422	19	-0.28362336192970616
2422	20	-0.2104581232835585
2422	21	-0.37722927896953706
2422	22	-0.28251710197991287
2422	23	-0.1552455617219124
2422	24	-0.20674697316075452
2422	25	-0.18107520035469094
2422	26	-0.2969372623518467
2422	27	-0.33071717860251226
2422	28	-0.3973846563308996
2422	29	-0.22377392955312558
2422	30	-0.2575796583630847
2422	31	-0.2576980429472613
2422	32	-0.26611544630015516
2422	33	-0.2533480025177681
2422	34	-0.30312897086984947
2422	35	-0.29669486693283176
2422	36	-0.45738303423978977
2422	37	-0.4251889372199429
2422	38	-0.3369375930987317
2422	39	-0.32318857299086545
2422	40	-0.3385759317520183
2422	41	-0.3909268340192611
2422	42	-0.44144608475721014
2422	43	-0.39946948430102935
2422	44	-0.40773447705907273
2422	45	-0.4603690581404578
2422	46	-0.4128936999177739
2422	47	-0.4212643598298058
2422	48	-0.417849721604739
2422	49	-0.3852271095830986
2422	50	-0.5338256951064366
2422	51	-0.4447921699059094
2422	52	-0.47450803822527376
2422	53	-0.5387423969301608
2422	54	-0.37672160379522523
2422	55	-0.460783852514993
2422	56	-0.4701740425188312
2422	57	-0.46267055161756687
2422	58	-0.41747127038599174
2422	59	-0.3707030913996867
2422	60	-0.3006217252672876
2422	61	-0.31814040092269735
2422	62	-0.4022770212465261
2422	63	-0.3095856174296472
2422	64	-0.3925513332424799
2422	65	-0.35397486616555796
2422	66	-0.335022916789228
2422	67	-0.39340144074113326
2422	68	-0.33206428650533937
2422	69	-0.34718829897039427
2422	70	-0.37010417863994505
2422	71	-0.35667261884648127
2422	72	-0.2610682751560276
2422	73	-0.3620803219172082
2422	74	-0.28833600865005593
2422	75	-0.29127991033073997
2422	76	-0.3442124097816368
2422	77	-0.3963922904704624
2422	78	-0.35198290245748254
2422	79	-0.40301594129408613
2422	80	-0.3743880419987775
2422	81	-0.3693843671298822
2422	82	-0.3813430176824504
2422	83	-0.44930188092559575
2422	84	-0.4224705462160756
2422	85	-0.45632516576830184
2422	86	-0.3977824014815283
2422	87	-0.4018283775649749
2422	88	-0.42275468140325856
2422	89	-0.47000961525279905
2422	90	-0.39063487069553915
2422	91	-0.34375169491031343
2422	92	-0.39821591884426866
2422	93	-0.40065169829131264
2422	94	-0.44024642978757456
2422	95	-0.4106401323499824
2422	96	-0.40673116670989273
2422	97	-0.42190433667399674
2422	98	-0.46027439960667493
2422	99	-0.4670099715115512
2422	100	-0.4045089148146559
2422	101	-0.35774503841418337
2422	102	-0.4793758220842008
2422	103	-0.3483710271224254
2422	104	-0.4158316357211369
2422	105	-0.40246800361331125
2422	106	-0.41564042365766696
2422	107	-0.4416883631010613
2422	108	-0.3698691663833493
2422	109	-0.41538998590581855
2422	110	-0.3989030076479203
2422	111	-0.5018841217741219
2422	112	-0.42679119295650025
2422	113	-0.43264492962531875
2422	114	-0.589828947805163
2422	115	-0.4751589954576865
2422	116	-0.4245849470487002
2422	117	-0.3496123791052561
2422	118	-0.3882637063127099
2422	119	-0.3879956418194723
2422	120	-0.3423609114317081
2422	121	-0.36774396625754946
2422	122	-0.3392436169783295
2422	123	-0.4213718738088623
2422	124	-0.2875939492749495
2422	125	-0.32298519758041877
2422	126	-0.4021585347975076
2422	127	-0.34210586282428324
2422	128	-0.4380819163124592
2422	129	-0.41839873676982364
2422	130	-0.4361234070655975
